SA2	SA2 Name	ABSTUDY (Living allowance)	ABSTUDY (Non-living allowance)	Age Pension	Austudy	Carer Allowance	Carer Allowance (Child Health Care Card only)	Carer Payment	Commonwealth Rent Assistance	Commonwealth Seniors Health Card	Disability Support Pension	Family Tax Benefit A	Family Tax Benefit B	Health Care Card	JobSeeker Payment	Low Income Card	Parenting Payment Partnered	Parenting Payment Single	Pension Concession Card	Special Benefit	Youth Allowance (other)	Youth Allowance (student and apprentice)	Total Count
501021007	Capel	0.00	5.00	670.00	5.00	120.00	5.00	55.00	220.00	145.00	150.00	290.00	230.00	250.00	165.00	40.00	10.00	80.00	1050.00	0.00	15.00	5.00	3510.00
501021008	College Grove - Carey Park	0.00	20.00	925.00	5.00	205.00	0.00	120.00	590.00	75.00	400.00	530.00	460.00	485.00	390.00	50.00	15.00	205.00	1865.00	0.00	55.00	25.00	6420.00
501021009	Collie	5.00	10.00	1395.00	5.00	305.00	5.00	160.00	440.00	180.00	435.00	520.00	455.00	595.00	535.00	80.00	25.00	205.00	2480.00	0.00	40.00	5.00	7880.00
501021010	Dardanup	0.00	0.00	320.00	5.00	70.00	0.00	25.00	140.00	125.00	65.00	120.00	95.00	95.00	65.00	25.00	5.00	35.00	485.00	0.00	5.00	5.00	1685.00
501021011	Davenport	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	30.00
501021012	Eaton - Pelican Point	5.00	5.00	1590.00	5.00	300.00	5.00	105.00	460.00	275.00	270.00	675.00	540.00	510.00	275.00	85.00	10.00	185.00	2315.00	0.00	40.00	20.00	7675.00
501021014	Harvey	0.00	5.00	1280.00	5.00	220.00	5.00	105.00	480.00	245.00	290.00	450.00	380.00	450.00	385.00	65.00	20.00	155.00	2055.00	5.00	30.00	10.00	6640.00
501021015	East Bunbury - Glen Iris	5.00	15.00	1050.00	5.00	205.00	5.00	90.00	480.00	120.00	250.00	450.00	390.00	400.00	285.00	70.00	15.00	150.00	1720.00	0.00	35.00	15.00	5755.00
501021016	Waroona	0.00	5.00	640.00	5.00	115.00	5.00	60.00	275.00	125.00	145.00	230.00	210.00	260.00	235.00	30.00	15.00	85.00	1085.00	0.00	30.00	5.00	3560.00
501021251	Dalyellup	5.00	10.00	700.00	5.00	220.00	5.00	95.00	415.00	90.00	195.00	665.00	540.00	470.00	250.00	55.00	15.00	195.00	1325.00	0.00	40.00	15.00	5310.00
501021252	Gelorup - Stratham	5.00	5.00	285.00	5.00	45.00	5.00	15.00	45.00	85.00	40.00	75.00	50.00	85.00	50.00	15.00	5.00	10.00	385.00	0.00	5.00	5.00	1220.00
501021253	South Bunbury - Bunbury	5.00	5.00	1835.00	10.00	235.00	5.00	95.00	855.00	490.00	370.00	560.00	470.00	630.00	500.00	105.00	20.00	195.00	2775.00	5.00	55.00	30.00	9250.00
501021254	Withers - Usher	5.00	15.00	675.00	5.00	175.00	5.00	105.00	415.00	25.00	320.00	475.00	415.00	470.00	405.00	55.00	30.00	190.00	1515.00	5.00	45.00	10.00	5360.00
501031017	Bridgetown - Boyup Brook	0.00	0.00	1045.00	5.00	155.00	5.00	60.00	220.00	205.00	225.00	300.00	230.00	285.00	200.00	35.00	20.00	65.00	1540.00	0.00	25.00	5.00	4625.00
501031018	Donnybrook - Balingup	5.00	5.00	940.00	5.00	130.00	0.00	65.00	230.00	240.00	160.00	270.00	210.00	270.00	210.00	35.00	15.00	85.00	1370.00	0.00	15.00	5.00	4265.00
501031019	Manjimup	5.00	5.00	675.00	5.00	150.00	0.00	80.00	300.00	150.00	235.00	350.00	280.00	265.00	200.00	40.00	15.00	75.00	1195.00	5.00	20.00	5.00	4055.00
501031020	Pemberton	0.00	5.00	760.00	5.00	95.00	5.00	55.00	230.00	215.00	205.00	245.00	190.00	245.00	220.00	40.00	15.00	50.00	1210.00	0.00	5.00	5.00	3800.00
502011021	Dawesville - Bouvard	5.00	5.00	1415.00	5.00	220.00	5.00	95.00	405.00	285.00	205.00	415.00	345.00	435.00	295.00	85.00	15.00	140.00	2015.00	5.00	35.00	15.00	6445.00
502011022	Falcon - Wannanup	5.00	5.00	1715.00	5.00	260.00	5.00	110.00	585.00	405.00	265.00	425.00	355.00	470.00	330.00	90.00	10.00	135.00	2430.00	5.00	30.00	35.00	7675.00
502011023	Greenfields	5.00	15.00	2145.00	10.00	410.00	5.00	225.00	860.00	155.00	495.00	725.00	610.00	680.00	570.00	70.00	25.00	280.00	3445.00	5.00	70.00	20.00	10825.00
502011024	Halls Head - Erskine	5.00	5.00	3690.00	15.00	510.00	10.00	205.00	1330.00	710.00	455.00	910.00	765.00	885.00	535.00	140.00	25.00	310.00	4965.00	5.00	60.00	40.00	15575.00
502011025	Mandurah	5.00	5.00	2030.00	10.00	355.00	5.00	195.00	1670.00	280.00	805.00	755.00	690.00	1025.00	1010.00	95.00	35.00	340.00	3895.00	5.00	110.00	25.00	13345.00
502011026	Mandurah - East	0.00	5.00	1225.00	5.00	195.00	5.00	85.00	395.00	230.00	185.00	340.00	300.00	390.00	290.00	60.00	10.00	120.00	1770.00	5.00	30.00	5.00	5650.00
502011027	Mandurah - North	5.00	10.00	2360.00	15.00	500.00	10.00	190.00	1010.00	350.00	420.00	1285.00	1045.00	1060.00	550.00	145.00	35.00	375.00	3625.00	5.00	80.00	50.00	13125.00
502011028	Mandurah - South	5.00	20.00	2475.00	5.00	425.00	5.00	210.00	1170.00	295.00	550.00	695.00	610.00	765.00	625.00	125.00	25.00	275.00	3860.00	5.00	70.00	30.00	12245.00
502011029	Pinjarra	5.00	10.00	1660.00	5.00	330.00	5.00	130.00	580.00	215.00	355.00	590.00	485.00	585.00	445.00	100.00	15.00	195.00	2595.00	5.00	45.00	10.00	8365.00
503011030	City Beach	5.00	0.00	320.00	5.00	35.00	0.00	5.00	35.00	380.00	25.00	40.00	35.00	80.00	30.00	10.00	5.00	10.00	380.00	5.00	5.00	20.00	1430.00
503011031	Claremont (WA)	5.00	5.00	685.00	5.00	65.00	0.00	20.00	260.00	515.00	175.00	125.00	100.00	190.00	115.00	20.00	5.00	25.00	970.00	0.00	5.00	50.00	3340.00
503011032	Cottesloe	0.00	5.00	285.00	10.00	30.00	5.00	5.00	80.00	390.00	40.00	60.00	55.00	120.00	60.00	5.00	5.00	5.00	355.00	5.00	5.00	35.00	1560.00
503011033	Floreat	0.00	0.00	320.00	0.00	80.00	0.00	10.00	55.00	410.00	45.00	90.00	70.00	130.00	50.00	15.00	5.00	15.00	435.00	5.00	5.00	30.00	1770.00
503011034	Mosman Park - Peppermint Grove	5.00	10.00	580.00	10.00	70.00	0.00	20.00	270.00	365.00	205.00	135.00	120.00	245.00	175.00	30.00	5.00	30.00	925.00	5.00	15.00	55.00	3275.00
503011035	Nedlands - Dalkeith - Crawley	55.00	10.00	680.00	35.00	95.00	0.00	20.00	545.00	780.00	130.00	190.00	145.00	710.00	150.00	50.00	5.00	20.00	930.00	5.00	15.00	380.00	4950.00
503011036	Swanbourne - Mount Claremont	0.00	5.00	580.00	5.00	65.00	0.00	10.00	105.00	420.00	125.00	95.00	75.00	140.00	85.00	10.00	5.00	20.00	790.00	0.00	5.00	25.00	2565.00
503021037	Kings Park (WA)	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	30.00
503021038	Mount Hawthorn - Leederville	5.00	5.00	680.00	5.00	105.00	5.00	35.00	320.00	225.00	165.00	225.00	175.00	340.00	180.00	35.00	5.00	60.00	1055.00	5.00	40.00	70.00	3740.00
503021039	Mount Lawley - Inglewood	10.00	5.00	1200.00	30.00	140.00	5.00	45.00	680.00	485.00	275.00	300.00	250.00	580.00	365.00	80.00	5.00	70.00	1780.00	5.00	15.00	125.00	6450.00
503021040	North Perth	0.00	5.00	675.00	20.00	110.00	5.00	35.00	305.00	230.00	225.00	180.00	145.00	275.00	200.00	35.00	5.00	30.00	1060.00	5.00	10.00	55.00	3610.00
503021042	Subiaco - Shenton Park	5.00	0.00	1295.00	30.00	135.00	5.00	30.00	515.00	845.00	325.00	245.00	200.00	420.00	300.00	45.00	5.00	45.00	1875.00	5.00	5.00	95.00	6425.00
503021043	Wembley - West Leederville - Glendalough	5.00	5.00	1225.00	20.00	145.00	5.00	50.00	515.00	535.00	290.00	400.00	320.00	460.00	310.00	50.00	5.00	80.00	1795.00	5.00	10.00	75.00	6305.00
503021295	East Perth	5.00	5.00	575.00	15.00	65.00	5.00	25.00	565.00	230.00	230.00	190.00	165.00	465.00	465.00	45.00	15.00	35.00	1040.00	10.00	20.00	40.00	4210.00
503021296	Perth (North) - Highgate	5.00	5.00	595.00	35.00	70.00	5.00	40.00	520.00	170.00	245.00	225.00	195.00	470.00	370.00	60.00	10.00	60.00	1095.00	5.00	15.00	70.00	4265.00
503021297	Perth (West) - Northbridge	5.00	5.00	465.00	20.00	55.00	0.00	25.00	710.00	135.00	395.00	270.00	220.00	815.00	855.00	60.00	10.00	80.00	1235.00	10.00	35.00	85.00	5490.00
504011044	Bassendean - Eden Hill - Ashfield	5.00	15.00	1710.00	20.00	280.00	0.00	130.00	745.00	290.00	560.00	690.00	565.00	720.00	545.00	75.00	25.00	200.00	2865.00	5.00	45.00	55.00	9545.00
504011045	Bayswater - Embleton - Bedford	5.00	20.00	2460.00	25.00	365.00	5.00	155.00	890.00	410.00	515.00	820.00	685.00	945.00	645.00	120.00	30.00	195.00	3680.00	10.00	65.00	85.00	12130.00
504011046	Maylands	5.00	5.00	985.00	25.00	110.00	5.00	55.00	710.00	220.00	345.00	470.00	385.00	605.00	505.00	55.00	30.00	140.00	1765.00	5.00	30.00	75.00	6530.00
504011047	Morley	5.00	10.00	2785.00	20.00	475.00	5.00	210.00	1055.00	445.00	505.00	1135.00	905.00	1160.00	780.00	150.00	50.00	240.00	4130.00	5.00	60.00	120.00	14250.00
504011048	Noranda	5.00	5.00	1105.00	5.00	175.00	5.00	55.00	260.00	310.00	130.00	290.00	225.00	330.00	175.00	55.00	15.00	60.00	1450.00	5.00	20.00	40.00	4720.00
504021049	Chidlow	0.00	5.00	290.00	0.00	55.00	5.00	30.00	85.00	35.00	75.00	105.00	85.00	80.00	75.00	10.00	5.00	25.00	465.00	0.00	5.00	5.00	1440.00
504021050	Glen Forrest - Darlington	5.00	0.00	725.00	5.00	85.00	0.00	15.00	85.00	225.00	70.00	155.00	120.00	190.00	100.00	30.00	5.00	20.00	890.00	0.00	5.00	20.00	2750.00
504021051	Helena Valley - Koongamia	5.00	5.00	910.00	5.00	110.00	5.00	35.00	345.00	120.00	115.00	220.00	195.00	235.00	155.00	35.00	10.00	70.00	1210.00	5.00	15.00	10.00	3815.00
504021052	Malmalling - Reservoir	0.00	0.00	5.00	0.00	5.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	40.00
504021053	Mundaring	5.00	5.00	1465.00	5.00	240.00	5.00	75.00	310.00	360.00	220.00	440.00	345.00	435.00	245.00	75.00	15.00	100.00	1990.00	5.00	10.00	25.00	6375.00
504021054	Swan View - Greenmount - Midvale	5.00	20.00	1745.00	10.00	325.00	5.00	145.00	625.00	260.00	390.00	740.00	610.00	740.00	525.00	70.00	25.00	240.00	2785.00	5.00	70.00	30.00	9370.00
504031055	Avon Valley National Park	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	20.00
504031056	Ballajura	5.00	15.00	1660.00	15.00	450.00	5.00	240.00	665.00	180.00	475.00	1235.00	960.00	1235.00	760.00	125.00	70.00	265.00	2970.00	5.00	90.00	130.00	11555.00
504031057	Beechboro	10.00	15.00	1490.00	25.00	450.00	5.00	235.00	890.00	150.00	510.00	1560.00	1200.00	1445.00	855.00	125.00	85.00	310.00	2915.00	5.00	90.00	160.00	12530.00
504031058	Bullsbrook	5.00	5.00	440.00	5.00	130.00	5.00	40.00	200.00	85.00	100.00	330.00	275.00	275.00	165.00	25.00	10.00	95.00	750.00	0.00	25.00	10.00	2975.00
504031060	Gidgegannup	5.00	0.00	215.00	0.00	40.00	5.00	15.00	55.00	70.00	30.00	80.00	60.00	95.00	55.00	20.00	0.00	25.00	310.00	0.00	5.00	10.00	1095.00
504031061	Hazelmere - Guildford	5.00	5.00	495.00	5.00	95.00	5.00	35.00	220.00	100.00	85.00	235.00	195.00	220.00	130.00	30.00	5.00	50.00	735.00	5.00	15.00	15.00	2685.00
504031062	Lockridge - Kiara	5.00	25.00	970.00	5.00	255.00	5.00	130.00	525.00	80.00	335.00	825.00	665.00	755.00	500.00	80.00	25.00	210.00	1885.00	5.00	50.00	55.00	7390.00
504031063	Malaga	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	5.00	5.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	35.00
504031064	Melaleuca - Lexia	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
504031065	Middle Swan - Herne Hill	5.00	5.00	680.00	5.00	150.00	0.00	70.00	320.00	135.00	185.00	305.00	245.00	310.00	245.00	30.00	10.00	85.00	1155.00	0.00	30.00	20.00	3990.00
504031066	Midland - Guildford	10.00	15.00	1370.00	10.00	205.00	5.00	100.00	1135.00	160.00	710.00	610.00	550.00	895.00	770.00	75.00	25.00	220.00	2720.00	5.00	90.00	35.00	9715.00
504031067	Stratton - Jane Brook	5.00	10.00	585.00	10.00	145.00	5.00	65.00	295.00	60.00	180.00	430.00	335.00	405.00	235.00	40.00	20.00	125.00	1045.00	0.00	40.00	25.00	4060.00
504031068	The Vines	5.00	5.00	770.00	5.00	215.00	5.00	65.00	340.00	215.00	180.00	665.00	520.00	515.00	240.00	55.00	20.00	185.00	1315.00	5.00	30.00	35.00	5390.00
504031069	Walyunga National Park	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
504031298	Aveley	5.00	5.00	720.00	10.00	260.00	10.00	85.00	475.00	65.00	165.00	1120.00	885.00	700.00	270.00	65.00	35.00	250.00	1325.00	5.00	40.00	50.00	6545.00
504031299	Brabham - Henley Brook	5.00	5.00	330.00	10.00	180.00	5.00	60.00	365.00	50.00	130.00	945.00	710.00	620.00	355.00	45.00	40.00	160.00	825.00	5.00	40.00	35.00	4920.00
504031300	Ellenbrook	5.00	25.00	1485.00	10.00	470.00	10.00	195.00	735.00	115.00	400.00	1440.00	1185.00	1185.00	645.00	100.00	60.00	430.00	2790.00	5.00	100.00	65.00	11455.00
505011070	Craigie - Beldon	5.00	5.00	1000.00	10.00	200.00	5.00	90.00	335.00	90.00	215.00	545.00	440.00	485.00	320.00	65.00	15.00	125.00	1585.00	5.00	35.00	30.00	5605.00
505011071	Currambine - Kinross	5.00	5.00	1120.00	10.00	235.00	5.00	75.00	340.00	185.00	205.00	505.00	395.00	415.00	245.00	60.00	5.00	125.00	1670.00	0.00	25.00	35.00	5665.00
505011072	Duncraig	0.00	5.00	1555.00	5.00	235.00	5.00	40.00	245.00	740.00	170.00	360.00	275.00	400.00	175.00	60.00	5.00	65.00	1950.00	0.00	15.00	50.00	6355.00
505011073	Greenwood - Warwick	5.00	5.00	1675.00	5.00	260.00	5.00	80.00	350.00	485.00	225.00	520.00	405.00	535.00	310.00	80.00	10.00	105.00	2275.00	5.00	30.00	45.00	7415.00
505011074	Heathridge - Connolly	5.00	5.00	1025.00	10.00	180.00	5.00	60.00	305.00	170.00	195.00	450.00	355.00	415.00	235.00	55.00	10.00	125.00	1545.00	5.00	30.00	30.00	5215.00
505011075	Hillarys	5.00	5.00	925.00	5.00	115.00	5.00	25.00	150.00	600.00	90.00	200.00	170.00	235.00	115.00	50.00	5.00	55.00	1170.00	0.00	5.00	25.00	3955.00
505011076	Iluka - Burns Beach	0.00	5.00	570.00	5.00	100.00	5.00	20.00	105.00	215.00	70.00	135.00	95.00	215.00	100.00	45.00	5.00	25.00	730.00	0.00	5.00	20.00	2470.00
505011077	Joondalup - Edgewater	5.00	5.00	1475.00	20.00	220.00	5.00	70.00	645.00	285.00	330.00	525.00	425.00	670.00	445.00	80.00	10.00	140.00	2250.00	5.00	50.00	80.00	7740.00
505011078	Kingsley	5.00	5.00	1835.00	10.00	250.00	5.00	60.00	325.00	460.00	210.00	355.00	280.00	405.00	195.00	75.00	5.00	65.00	2270.00	0.00	25.00	45.00	6885.00
505011079	Mullaloo - Kallaroo	0.00	5.00	1160.00	5.00	155.00	0.00	40.00	195.00	415.00	130.00	255.00	205.00	265.00	130.00	45.00	5.00	55.00	1475.00	0.00	10.00	30.00	4580.00
505011080	Ocean Reef	5.00	0.00	700.00	5.00	115.00	5.00	30.00	115.00	310.00	95.00	175.00	135.00	200.00	100.00	45.00	5.00	40.00	925.00	0.00	5.00	20.00	3030.00
505011081	Padbury	0.00	0.00	905.00	5.00	155.00	5.00	50.00	220.00	165.00	115.00	355.00	285.00	320.00	185.00	55.00	5.00	80.00	1255.00	0.00	15.00	30.00	4205.00
505011082	Sorrento - Marmion	0.00	5.00	905.00	5.00	100.00	0.00	20.00	150.00	665.00	65.00	130.00	105.00	190.00	85.00	35.00	5.00	25.00	1085.00	0.00	5.00	25.00	3605.00
505011083	Woodvale	5.00	0.00	985.00	10.00	160.00	5.00	35.00	110.00	315.00	95.00	235.00	180.00	280.00	130.00	60.00	5.00	40.00	1250.00	5.00	10.00	30.00	3945.00
505021084	Balcatta - Hamersley	5.00	5.00	2065.00	15.00	325.00	5.00	105.00	585.00	440.00	450.00	645.00	515.00	610.00	390.00	80.00	20.00	145.00	2995.00	5.00	30.00	50.00	9485.00
505021085	Balga - Mirrabooka	10.00	30.00	1850.00	20.00	590.00	5.00	360.00	1475.00	70.00	880.00	1985.00	1605.00	2095.00	1485.00	160.00	180.00	505.00	4240.00	15.00	145.00	160.00	17865.00
505021087	Herdsman	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
505021088	Innaloo - Doubleview	0.00	10.00	1580.00	15.00	240.00	5.00	100.00	465.00	350.00	520.00	610.00	515.00	645.00	485.00	70.00	15.00	160.00	2635.00	5.00	45.00	70.00	8540.00
505021089	Karrinyup - Gwelup - Carine	5.00	10.00	2165.00	10.00	260.00	5.00	55.00	355.00	1110.00	220.00	405.00	315.00	440.00	235.00	50.00	5.00	70.00	2690.00	0.00	15.00	60.00	8480.00
505021090	Nollamara - Westminster	10.00	15.00	1695.00	20.00	365.00	5.00	215.00	1180.00	100.00	690.00	1265.00	1035.00	1215.00	950.00	105.00	80.00	315.00	3370.00	10.00	75.00	100.00	12815.00
505021091	Osborne Park Industrial	0.00	0.00	5.00	5.00	5.00	0.00	5.00	10.00	5.00	5.00	10.00	5.00	15.00	15.00	5.00	5.00	0.00	15.00	0.00	0.00	5.00	115.00
505021092	Scarborough	0.00	5.00	1060.00	25.00	145.00	5.00	55.00	470.00	390.00	220.00	445.00	360.00	490.00	335.00	50.00	5.00	115.00	1620.00	5.00	25.00	60.00	5885.00
505021093	Stirling - Osborne Park	5.00	5.00	1355.00	15.00	240.00	5.00	70.00	415.00	445.00	285.00	325.00	240.00	435.00	320.00	60.00	15.00	70.00	1960.00	5.00	15.00	50.00	6335.00
505021094	Trigg - North Beach - Watermans Bay	0.00	5.00	665.00	5.00	65.00	5.00	20.00	135.00	520.00	85.00	110.00	90.00	170.00	110.00	35.00	5.00	20.00	875.00	0.00	5.00	20.00	2945.00
505021095	Tuart Hill - Joondanna	5.00	5.00	1150.00	25.00	145.00	5.00	65.00	600.00	175.00	350.00	410.00	350.00	520.00	380.00	55.00	15.00	125.00	1860.00	5.00	15.00	55.00	6315.00
505021096	Wembley Downs - Churchlands - Woodlands	5.00	5.00	1120.00	5.00	140.00	5.00	25.00	195.00	790.00	115.00	285.00	220.00	300.00	135.00	35.00	5.00	45.00	1395.00	5.00	10.00	60.00	4900.00
505021097	Yokine - Coolbinia - Menora	5.00	0.00	1850.00	25.00	225.00	5.00	85.00	700.00	525.00	335.00	465.00	380.00	540.00	345.00	80.00	15.00	110.00	2585.00	5.00	25.00	70.00	8375.00
505021301	Dianella - North	0.00	5.00	1515.00	10.00	255.00	5.00	105.00	320.00	390.00	260.00	355.00	250.00	440.00	295.00	55.00	10.00	55.00	2080.00	5.00	25.00	60.00	6495.00
505021302	Dianella - South	5.00	5.00	1650.00	10.00	215.00	5.00	80.00	585.00	395.00	265.00	480.00	385.00	500.00	320.00	70.00	15.00	110.00	2275.00	5.00	20.00	60.00	7455.00
505031098	Alexander Heights - Koondoola	0.00	15.00	1215.00	15.00	330.00	5.00	185.00	560.00	85.00	395.00	930.00	740.00	955.00	595.00	100.00	60.00	230.00	2305.00	5.00	60.00	100.00	8885.00
505031099	Butler - Merriwa - Ridgewood	5.00	30.00	2385.00	15.00	600.00	10.00	275.00	1275.00	180.00	655.00	1770.00	1460.00	1420.00	875.00	165.00	55.00	555.00	4300.00	5.00	125.00	90.00	16250.00
505031100	Carramar	5.00	20.00	875.00	10.00	370.00	20.00	145.00	560.00	100.00	375.00	1275.00	985.00	905.00	460.00	100.00	25.00	335.00	1940.00	0.00	70.00	55.00	8630.00
505031101	Clarkson	0.00	15.00	910.00	10.00	295.00	5.00	155.00	685.00	75.00	360.00	985.00	820.00	800.00	500.00	105.00	30.00	285.00	1970.00	5.00	60.00	40.00	8110.00
505031102	Girrawheen	5.00	10.00	965.00	20.00	255.00	5.00	145.00	675.00	45.00	370.00	815.00	695.00	900.00	670.00	75.00	55.00	255.00	2055.00	5.00	80.00	70.00	8170.00
505031104	Marangaroo	5.00	5.00	1300.00	15.00	315.00	5.00	155.00	455.00	80.00	340.00	635.00	485.00	670.00	455.00	75.00	30.00	150.00	2150.00	5.00	50.00	65.00	7445.00
505031105	Mindarie - Quinns Rocks - Jindalee	5.00	10.00	1495.00	15.00	305.00	10.00	105.00	490.00	350.00	300.00	765.00	595.00	700.00	400.00	105.00	25.00	210.00	2340.00	5.00	40.00	60.00	8330.00
505031106	Neerabup National Park	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
505031107	Tapping - Ashby - Sinagra	5.00	5.00	1295.00	5.00	260.00	10.00	70.00	815.00	115.00	180.00	610.00	460.00	500.00	205.00	65.00	20.00	150.00	1785.00	5.00	10.00	50.00	6620.00
505031255	Alkimos - Eglinton	5.00	5.00	650.00	10.00	280.00	10.00	90.00	640.00	55.00	190.00	1210.00	995.00	750.00	345.00	80.00	35.00	330.00	1405.00	5.00	40.00	60.00	7190.00
505031256	Carabooda - Pinjar	0.00	0.00	40.00	5.00	10.00	5.00	5.00	35.00	20.00	15.00	35.00	25.00	30.00	30.00	5.00	5.00	5.00	85.00	5.00	5.00	0.00	365.00
505031257	Two Rocks	5.00	5.00	385.00	5.00	85.00	0.00	35.00	195.00	50.00	120.00	255.00	205.00	220.00	165.00	25.00	10.00	80.00	715.00	5.00	15.00	5.00	2585.00
505031258	Yanchep	5.00	5.00	1030.00	15.00	260.00	5.00	115.00	600.00	125.00	260.00	860.00	725.00	645.00	370.00	70.00	25.00	280.00	1860.00	5.00	45.00	30.00	7335.00
505031303	Hocking - Pearsall	5.00	5.00	1125.00	5.00	225.00	5.00	70.00	460.00	190.00	180.00	620.00	470.00	490.00	275.00	70.00	10.00	135.00	1655.00	5.00	30.00	45.00	6075.00
505031304	Landsdale	5.00	5.00	700.00	10.00	245.00	5.00	85.00	255.00	105.00	165.00	730.00	535.00	640.00	300.00	80.00	35.00	120.00	1205.00	5.00	20.00	90.00	5340.00
505031305	Madeley - Darch	0.00	5.00	1145.00	10.00	275.00	5.00	85.00	295.00	180.00	215.00	585.00	435.00	545.00	240.00	70.00	20.00	90.00	1660.00	5.00	20.00	75.00	5960.00
505031306	Wanneroo - Sinagra	5.00	10.00	1790.00	10.00	310.00	15.00	120.00	740.00	230.00	375.00	840.00	685.00	715.00	465.00	85.00	25.00	260.00	2805.00	5.00	50.00	40.00	9580.00
506011110	Armadale - Wungong - Brookdale	15.00	35.00	2455.00	20.00	735.00	20.00	390.00	2185.00	110.00	1080.00	2375.00	2005.00	2085.00	1650.00	160.00	135.00	850.00	5660.00	10.00	250.00	85.00	22310.00
506011111	Ashendon - Lesley	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
506011112	Camillo - Champion Lakes	5.00	5.00	770.00	5.00	200.00	5.00	105.00	445.00	45.00	240.00	515.00	440.00	515.00	385.00	45.00	35.00	155.00	1460.00	5.00	60.00	20.00	5460.00
506011114	Kelmscott	5.00	5.00	1335.00	10.00	260.00	5.00	135.00	780.00	165.00	430.00	665.00	570.00	720.00	610.00	65.00	35.00	210.00	2430.00	5.00	75.00	35.00	8550.00
506011115	Mount Nasura - Mount Richon - Bedfordale	5.00	5.00	970.00	5.00	155.00	0.00	50.00	305.00	210.00	140.00	300.00	225.00	280.00	185.00	45.00	5.00	75.00	1345.00	5.00	20.00	20.00	4350.00
506011116	Roleystone	0.00	5.00	740.00	10.00	110.00	5.00	35.00	140.00	240.00	85.00	200.00	145.00	190.00	140.00	35.00	5.00	45.00	985.00	0.00	10.00	10.00	3135.00
506011117	Seville Grove	5.00	25.00	640.00	10.00	275.00	5.00	140.00	605.00	25.00	270.00	1010.00	795.00	820.00	490.00	75.00	35.00	285.00	1550.00	5.00	85.00	45.00	7195.00
506011307	Harrisdale	5.00	5.00	340.00	5.00	130.00	5.00	25.00	205.00	55.00	70.00	600.00	420.00	345.00	125.00	35.00	15.00	70.00	570.00	5.00	10.00	30.00	3070.00
506011308	Piara Waters - Forrestdale	0.00	5.00	460.00	10.00	185.00	5.00	50.00	335.00	65.00	85.00	850.00	630.00	525.00	180.00	60.00	25.00	120.00	785.00	5.00	15.00	55.00	4450.00
506021118	Belmont - Ascot - Redcliffe	5.00	15.00	1540.00	10.00	255.00	0.00	130.00	655.00	230.00	405.00	700.00	590.00	800.00	645.00	60.00	30.00	215.00	2580.00	5.00	50.00	80.00	9000.00
506021119	East Victoria Park - Carlisle	10.00	15.00	1210.00	25.00	215.00	5.00	90.00	715.00	255.00	545.00	525.00	450.00	770.00	570.00	70.00	25.00	150.00	2260.00	10.00	50.00	105.00	8070.00
506021120	Kewdale Commercial	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00
506021121	Perth Airport	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	10.00
506021123	Victoria Park - Lathlain - Burswood	5.00	5.00	970.00	20.00	120.00	5.00	40.00	700.00	295.00	245.00	360.00	295.00	620.00	460.00	85.00	20.00	90.00	1560.00	5.00	25.00	100.00	6025.00
506021309	Cloverdale	5.00	10.00	775.00	15.00	170.00	5.00	85.00	480.00	75.00	285.00	525.00	440.00	595.00	410.00	50.00	40.00	130.00	1470.00	5.00	50.00	55.00	5675.00
